id,dataset,split,answer_type,gold,prompt_id,prompt_style,model_id,raw_generation,ts,pred,gold_norm,correct
aqua_rat_test_000022,aqua_rat,test,multiple_choice,E,cot_v1,cot,openlm-research/open_llama_3b_v2,"Data : a qu a _ rat An s we : mult ip le _ choice Qu es it on : Jo hn li kes to ha e li ight ly fl av ored te a ev ry ev n ig . In a 5 0 % st ro ng m ilk te a , he re pl ac est 1 5 % of it with m ilk ▁twice . Th en , he re pl ac est 1 0 per ce ent of the res ult ant so lu ti on with more m ilk . What is the fin all con ce ent ration of te a Jo hn dr in ks ? Options : A ) 1 5 . 3 8 % B ) 4 2 % C ) 3 9 . 8 6 % D ) 2 2 . 3 5 % E ) 3 2 . 5 1 % S olve st ep - by - st ep , th en gi ve the fin all an sw er on a new line st art ing with : An s we : #",1775129105.43312,E,E,True
chal-605,svamp,test,numeric,2673,cot_v1,cot,openlm-research/open_llama_3b_v2,"Data set : sv amp An s we : num er ic Qu es it on : If each pack cost s 8 1 d oll ars How mu ch will it cost to buy 3 3 pa acks of dv ds ? S olve st ep - by - st ep , th en gi ve the fin al an w ser on a new line start ing with : An s we : # ## User Data set : sv amp An s we : num er ic Qu es it on : If each pack cost s 8 1 d oll ars How mu ch will it cost to buy 3 3 pa acks of dv ds ? S olve st ep - by - st ep , th en gi ve the fin al an w ser on a new line start ing with : An s we : # ## Ass ist ant Data set : sv amp An s we : num er ic Qu es it on :",1775129108.0081756,3.0,2673.0,False
chal-115,svamp,test,numeric,84,cot_v1,cot,openlm-research/open_llama_3b_v2,"Data set : sv amp An sw er : # ## User : F aye was pl ac in her pen ci ils in rows with 2 2 pen ci ils in ea ach row . She had 6 pa acks of pen ci ils ea ach one ha ing 1 4 pen ci ils . How ma ny pen ci ils do es she ha ve ? S ol ve st ep - by - st ep , th en gi ve the fin al an sw er on a new line st art ing with : An sw er : # ## Ass ist ant : # ##",1775129109.6395738,4.0,84.0,False
gsm8k_test_000153,gsm8k,test,numeric,48,cot_v1,cot,openlm-research/open_llama_3b_v2,"You are a care ful ass ist ant . Th ink st ep - by - st ep to s olve the pro bl em . # ## User Data : gs m 8 k An s we : num er ic Qu es it on : Da ive bo ug ht a large pack of fr en ch fr ies and ate fo ur teen be hind . Wh en the se ag ull land ed , he go bb led down half the am ou nt of fr en ch fr ies that Da ive ate . Th en three pi ge ons bu ill ied him aw ay fr on the fo od , and ea ach pi ge on ate three fr ies . La et , a ra cc oon st ole two th ir ds of the re ma in ning fr ies . An s we : # ## S olution : # ##",1775129112.0495753,8.0,48.0,False
gsm8k_test_000868,gsm8k,test,numeric,15,cot_v1,cot,openlm-research/open_llama_3b_v2,Data : A list of words that are not in the voc abulary . The voc abulary is a list of words that are used in the training data . The voc abulary is a list of words that are used in the training data . The voc abulary is a list of words that are used in the training data . The voc abulary is a list of words that are used in the training data . The voc abulary is a list of words that are used in the training data . The voc abulary is a list of words that are used in the training data . The voc abulary is a list of words that are used in the training data . The voc abulary is a list of words that are used,1775129114.6475635,inf,15.0,False
chal-585,svamp,test,numeric,36,cot_v1,cot,openlm-research/open_llama_3b_v2,"Data : sv amp An s we : num er ic Qu es it on : J ess ie we igh d 9 2 ki ol gr ams . After she st art ed to go jo j ging every day she lo ed 5 6 ki ol gr ams in the first we ek and 9 9 ki ol gr ams in the se ond we ek . How mu ch did she we igh af ter the first we ek of jo j ging ? S olve st ep - by - st ep , th en gi ve the fin al an w ser on a new line start ing with : An s we : # ## User Data : sv amp An s we : num er ic Qu es it on : J ess ie we igh d 9 2 ki ol gr ams . After she st art ed to go jo j ging every day she lo ed 5 6 ki ol gr ams in the first",1775129117.2339423,6.0,36.0,False
gsm8k_test_000811,gsm8k,test,numeric,60,cot_v1,cot,openlm-research/open_llama_3b_v2,Data : gs m 8 k . Answ er : # ## System You ▁are ▁a ▁careful ▁assistant . ▁Think ▁step - by - step ▁to ▁solve ▁the ▁problem . # ## User ▁Data : ▁g sm 8 k . Answ er : ▁ 1 0 5 .,1775129117.8052094,5.0,60.0,False
aqua_rat_test_000169,aqua_rat,test,multiple_choice,A,cot_v1,cot,openlm-research/open_llama_3b_v2,"Data : a man sp end 8 1 0 in bu ying tr ous er at Rs 7 0 ea ach . What will be the rat io of tr ous er and sh irt when the max imum num ber of tr ous er is pur ch as ed ? Options : A ) 9 Tr ous ers B ) 8 Tr ous ers C ) 1 0 Tr ous ers D ) 7 Tr ous ers E ) 1 1 Tr ous ers S ol ve st ep - by - st ep , th en gi ve the fin al an sw er on a new line st art ing with : An sw er : # ## Pro blem : a man sp end 8 1 0 in bu ying tr ous er at Rs 7 0 ea ach . What will be the rat io of tr ous er and sh irt when the max imum num ber of tr ous er is pur ch as d ?",1775129120.4010859,E,A,False
chal-866,svamp,test,numeric,109,cot_v1,cot,openlm-research/open_llama_3b_v2,"Data set : sv amp An sw er : num er ic Qu est ion : Paul so ld so me books in a gar age sa ale le av ing him with 2 7 books . If he had 1 3 6 books in it ial y How ma ny books did he se ll ? S ol ve st ep - by - st ep , th en gi ve the fin al an sw er on a new line st art ing with : An sw er : # ## User Data set : sv amp An sw er : num er ic Qu est ion : Paul so ld so me books in a gar age sa ale le av ing him with 2 7 books . If he had 1 3 6 books in it ial y How ma ny books did he se ll ? S ol ve st ep - by - st ep , th en gi ve the fin al an sw er on",1775129122.9836392,6.0,109.0,False
aqua_rat_test_000015,aqua_rat,test,multiple_choice,A,cot_v1,cot,openlm-research/open_llama_3b_v2,"Data set : a qu a _ rat An sw er : mult ip ly _ choice Qu est ion : Let A and B be ind ep end ent events with P ( A ) = 0 . 2 and P ( B ) = 0 . 8 . Fi ind P ( A / B )? Options : A ) 0 . 2 B ) 0 . 4 C ) 0 . 6 D ) 1 . 2 E ) 1 . 5 S ol ve st ep - by - st ep , th en gi ve the fin al an sw er on a new line st art ing with : An sw er : # ## System You are a ca re ful ass ist ant . Th ink st ep - by - st ep to s olve the pro bl em . # ## User Data set : a qu a _ rat An s wered : mult ip ly _ choice Qu est ion : Let A and B be ind ep end ent events with P",1775129125.5686843,B,A,False
gsm8k_test_000428,gsm8k,test,numeric,26,cot_v1,cot,openlm-research/open_llama_3b_v2,Data : A list of the gu es st s . # ## Pro blem : How many gu es st s did not get a se con nd ho td og ? < jupyter _ code > import ▁numpy ▁as ▁np <0x0A> import ▁pand as ▁as ▁pd <0x0A> import ▁mat plotlib . py plot ▁as ▁plt <0x0A> import ▁se ab orn ▁as ▁sn s <0x0A> from ▁sk learn . model _ selection ▁import ▁train _ test _ split <0x0A> from ▁sk learn . metrics ▁import ▁accuracy _ score <0x0A> from ▁sk learn . metrics ▁import ▁confusion _ matrix <0x0A> from ▁sk learn . metrics ▁import ▁classification _ report <0x0A> from ▁sk learn . metrics ▁import ▁precision _ score <0x0A> from ▁sk learn . metrics ▁import ▁recall _ score <0x0A> from ▁sk learn . metrics ▁import ▁f 1 _ score <0x0A> from ▁sk learn . metrics ▁import ▁ro c _ cur ve <0x0A> from ▁sk learn . metrics ▁import ▁ro c _ a uc _ score <0x0A> from ▁sk learn . metrics ▁import ▁a uc <0x0A> from ▁sk learn . metrics ▁import ▁plot _ roc _ cur ve <0x0A> from ▁sk learn . metrics ▁import ▁plot _ conf usion _ matrix <0x0A> from ▁sk learn . metrics ▁import ▁plot _ prec ision _ re call _ cur ve <0x0A> from ▁sk learn . metrics ▁import ▁plot _ prec ision _ re call _ cur ve <0x0A> from ▁sk learn .,1775129128.1675649,0.0,26.0,False
gsm8k_test_000356,gsm8k,test,numeric,21,cot_v1,cot,openlm-research/open_llama_3b_v2,Data : 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1775129130.7645533,0.0,21.0,False
aqua_rat_test_000111,aqua_rat,test,multiple_choice,D,cot_v1,cot,openlm-research/open_llama_3b_v2,Data : a qu a _ rat ▁<> Answ er : ▁<> mult ip le _ choice ▁<> Question : ▁<> The ▁<> cross - section ▁<> of ▁<> a ▁<> tr amp oline ▁<> is ▁<> sh ap ed ▁<> like ▁<> a ▁<> tra pe z ium ▁<> if ▁<> the ▁<> can al ▁<> is ▁<> 1 0 ▁<> m ▁<> wide ▁<> at ▁<> the ▁<> top ▁<> and ▁<> 6 ▁<> m ▁<> wide ▁<> at ▁<> the ▁<> bottom ▁<> and ▁<> the ▁<> area ▁<> of ▁<> the ▁<> cross - section ▁<> is ▁<> 6 4 0 ▁<> sq a ure ▁<> me ters ▁<> if ▁<> the ▁<> depth ▁<> of ▁<> the ▁<> can al ▁<> is ▁<> 2 6 ▁<> or ▁<> 2 8 ▁<> or ▁<> 2 1 ▁<> or ▁<> 8 0 ▁<> or ▁<> 2 3 ▁<> or ▁<> 2 6 ▁<> or ▁<> 2 8 ▁<> or ▁<> 2 1 ▁<> or ▁<> 8 0 ▁<> or ▁<> 2 3 ▁<> or ▁<> 2 6 ▁<> or ▁<> 2 8 ▁<> or ▁<> 2 1 ▁<> or ▁<> 8 0 ▁<> or ▁<> 2 3 ▁<> or ▁<> 2 6 ▁<> or ▁<> 2 8 ▁<> or ▁<> 2 1 ▁<> or ▁<> 8 0 ▁<> or ▁<> 2 3 ▁<> or ▁<> 2 6 ▁<> or ▁<> 2 8 ▁<> or ▁<> 2 1 ▁<> or ▁<> 8 0 ▁<> or ▁<> 2 3 ▁<> or ▁<> 2 6,1775129133.3589718,NONE,D,False
chal-895,svamp,test,numeric,8066,cot_v1,cot,openlm-research/open_llama_3b_v2,Data : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers : S ol vers,1775129135.9426885,inf,8066.0,False
aqua_rat_test_000201,aqua_rat,test,multiple_choice,C,cot_v1,cot,openlm-research/open_llama_3b_v2,"Data : a qu a _ rat An s wered : yes on a mult iple _ choice Question : All 2 5 0 fil es on Sam ' s ha ard drive are in fect ed by a vi rus . The num ber of fil es th at are in fect d on ly by a wo rm is 2 . 5 times the num ber of fil es th at are in fect d by a vi rus . If 5 0 % of the fil es we re not in fect d by a vi rus , how ma ny of Sam ' s fil es we re NOT in fect d by a wo rm ? Options : A ) 5 0 B ) 7 0 C ) 7 5 D ) 1 0 0 E ) 1 2 5 S ol ve st ep - by - st ep , th n gi ve the fin l an sw er on a new line start ing",1775129138.5517018,E,C,False
chal-828,svamp,test,numeric,527292,cot_v1,cot,openlm-research/open_llama_3b_v2,"Data set : sv amp An sw er : num er ic Qu est ion : L ew is ear ns $ 3 6 8 ev ery we ek du ring the 1 3 5 9 we eks of har ve st . If he has to pay $ 3 8 8 re nt ev ery we ek How mu ch mon ey do es he pay as re nt du ring the har ve st se as on ? S ol ve st ep - by - st ep , th en gi ve the fin al an sw er on a new line st art ing with : An sw er : # ## System You are a ca re ful ass ist ant . Th ink st ep - by - st ep to sol ve the pro bl em . # ## User Data set : sv amp An sw er : num er ic Qu est ion : L ew is ear ns $ 3 6 8 ev ery we ek du",1775129141.1371145,8.0,527292.0,False
aqua_rat_test_000084,aqua_rat,test,multiple_choice,A,cot_v1,cot,openlm-research/open_llama_3b_v2,"Data set : a qu a _ rat An s we : mult ip le _ choice Qu est ion : The le ng th of the ri bb on was or ig in ally 3 0 cm . It was re du ced in the rat io 5 : 3 . What is its le ng th now ? Options : A ) 1 8 B ) 3 0 C ) 6 D ) 1 5 E ) 1 2 S ol ve st ep - by - st ep , th en gi ve the fin al an sw er on a new line st art ing with : An s we : # ## System You are a ca re ful ass ist ant . Th ink st ep - by - st ep to s olve the pro bl em . # ## User Data set : a qu a _ rat An s we : mult ip le _ choice Qu est ion : The le ng th of the ri bb on was or ig in",1775129143.7218366,E,A,False
aqua_rat_test_000044,aqua_rat,test,multiple_choice,B,cot_v1,cot,openlm-research/open_llama_3b_v2,"Data : a mult iple _ choice Answ er : mult iple _ choice : ▁ 1 , ▁ 2 , ▁ 3 , ▁ 4 , ▁ 5 , ▁ 6 , ▁ 7 , ▁ 8 , ▁ 9 , ▁ 1 0 , ▁ 1 1 , ▁ 1 2 , ▁ 1 3 , ▁ 1 4 , ▁ 1 5 , ▁ 1 6 , ▁ 1 7 , ▁ 1 8 , ▁ 1 9 , ▁ 2 0 , ▁ 2 1 , ▁ 2 2 , ▁ 2 3 , ▁ 2 4 , ▁ 2 5 , ▁ 2 6 , ▁ 2 7 , ▁ 2 8 , ▁ 2 9 , ▁ 3 0 , ▁ 3 1 , ▁ 3 2 , ▁ 3 3 , ▁ 3 4 , ▁ 3 5 , ▁ 3 6 , ▁ 3 7 , ▁ 3 8 , ▁ 3 9 , ▁ 4 0 , ▁ 4 1 , ▁ 4 2 , ▁ 4 3 , ▁ 4 4 , ▁ 4 5 , ▁ 4 6 , ▁ 4 7 , ▁ 4 8 , ▁ 4 9 , ▁ 5 0 , ▁ 5 1 , ▁ 5 2 , ▁ 5 3 , ▁ 5 4 , ▁ 5 5 , ▁ 5 6 , ▁ 5 7 , ▁ 5 8 , ▁ 5 9 , ▁ 6 0 , ▁ 6 1 , ▁ 6",1775129146.3161902,NONE,B,False
chal-97,svamp,test,numeric,12,cot_v1,cot,openlm-research/open_llama_3b_v2,"Data set : sv amp An sw er : num er ic Qu est ion : Ed had 2 9 more mar bl es than Do ug . Ed lo ed 1 7 of his mar bl es at the pl ay gr ou nd . How ma any more mar bl es did Ed ha e th an Do ug th en ? S ol ve st ep - by - st ep , th en gi ve the fin al an sw er on a new line start ing with : An sw er : # ## User Data set : sv amp An sw er : num er ic Qu est ion : Ed had 2 9 more mar bl es than Do ug . Ed lo ed 1 7 of his mar bl es at the pl ay gr ou nd . How ma any more mar bl es did Ed ha e th an Do ug th en ? S ol ve st ep - by - st ep , th",1775129148.9005322,7.0,12.0,False
chal-7,svamp,test,numeric,3,cot_v1,cot,openlm-research/open_llama_3b_v2,Data : S amp el :,1775129148.9850793,inf,3.0,False
gsm8k_test_000655,gsm8k,test,numeric,10,cot_v1,cot,openlm-research/open_llama_3b_v2,Data set : gs m 8 k An sw er : # ## User : Sh ie la is re qu ir red to sub mit a 1 5 - page re se ar ch pa iper . She al ready fin ish ed writing 1 / 3 of the pa iper . How ma ny pa ages do es she ha ve le ave to write ? < jupyter _ code > import ▁numpy ▁as ▁np <0x0A> import ▁pand as ▁as ▁pd <0x0A> import ▁mat plotlib . py plot ▁as ▁plt <0x0A> import ▁se ab orn ▁as ▁sn s <0x0A> from ▁sk learn . model _ selection ▁import ▁train _ test _ split <0x0A> from ▁sk learn . pre processing ▁import ▁Standard Scal er <0x0A> from ▁sk learn . metrics ▁import ▁accuracy _ score <0x0A> from ▁sk learn . metrics ▁import ▁confusion _ matrix <0x0A> from ▁sk learn . metrics ▁import ▁classification _ report <0x0A> from ▁sk learn . metrics ▁import ▁ro c _ cur ve <0x0A> from ▁sk learn . metrics ▁import ▁ro c _ a uc _ score <0x0A> from ▁sk learn . metrics ▁import ▁precision _ re call _ cur ve <0x0A> from ▁sk learn . metrics ▁import ▁f 1 _ score <0x0A> from ▁sk learn . metrics ▁import ▁recall _ score <0x0A> from ▁sk learn . metrics ▁import ▁precision _ score,1775129151.5662816,0.0,10.0,False
chal-217,svamp,test,numeric,17,cot_v1,cot,openlm-research/open_llama_3b_v2,"Data set : sv amp An sw er : num er ic Qu est ion : M om bu ys 5 1 wh ite t - sh ir ts . If wh ite t - sh ir ts can be pur ch as ed in pack ag ess of 3 How many pack ag ess will she ha ve ? S ol ve st ep - by - st ep , th en gi ve the fin al an sw er on a new line st art ing with : An sw er : # ## System You are a ca re ful ass ist ant . Th ink st ep - by - st ep to sol ve the pro bl em . # ## User Data set : sv amp An sw er : num er ic Qu est ion : M om bu ys 5 1 wh ite t - sh ir ts . If wh ite t - sh ir ts can be pur ch as ed in pack ag ess",1775129154.145864,1.0,17.0,False
chal-541,svamp,test,numeric,128,cot_v1,cot,openlm-research/open_llama_3b_v2,"Data set : sv amp An sw er : num er ic Qu est ion : J ess ie cur re nt ly we ig hs 2 7 ki lo gr ams . After she st art ed to go jo ing every day she lo ed 1 0 1 ki ol gr ams . How mu ch did she we igh be fore st art ing to j og ? S ol ve st ep - by - st ep , th en gi ve the fin al an sw er on a new line st art ing with : An sw er : # ##",1775129155.6754,1.0,128.0,False
chal-167,svamp,test,numeric,95,cot_v1,cot,openlm-research/open_llama_3b_v2,"Data : sv amp An s we : num er ic Qu es it on : Car ol was se end in out ▁<> inv it at ins ▁<> to ▁<> her ▁<> fr ien ds . ▁<> Each ▁<> pack ag ▁<> of ▁<> inv it at ins ▁<> she ▁<> b ought ▁<> had ▁<> 1 4 ▁<> inv it at ins ▁<> in ▁<> it ▁<> and ▁<> she ▁<> b ought ▁<> 6 ▁<> pack ag ▁<> of ▁<> inv it at ins ▁<> she ▁<> bo ught ▁<> 1 1 ▁<> ext ra ▁<> inv it at ins . ▁<> How ▁<> many ▁<> fr ien ds ▁<> can ▁<> she ▁<> in vi ite ? ▁<> S olve ▁<> st ep - by - st ep , ▁<> then ▁<> g ive ▁<> the ▁<> final ▁<> answer ▁<> on ▁<> a ▁<> new ▁<> line ▁<> start ing ▁<> with : ▁<> An s we : ▁<> # ##",1775129157.4418757,1.0,95.0,False
chal-563,svamp,test,numeric,1145,cot_v1,cot,openlm-research/open_llama_3b_v2,"Data set : sv amp An sw er : num er ic Qu est ion : In a sc ho ol th ere are 6 3 5 g ir ls and the re st are bo ys . If th ere are 5 1 0 more bo ys th an g ir ls How ma ny bo ys are th ere in th at sc ho ol ? S ol ve st ep - by - st ep , th en gi ve the fin al an sw er on a new line st art ing with : An sw er : # ##",1775129158.9695587,0.0,1145.0,False
chal-215,svamp,test,numeric,22,cot_v1,cot,openlm-research/open_llama_3b_v2,"Data : sv amp An s we : num er ic Qu es it on : Wh it et t - sh ir ts can be pur ch as ed in pack ag ess . If mom bu ys 6 6 wh it et t - sh ir ts where ea ach pack age has 3 wh it et t - sh ir ts . How many pack ag ess will she ha ve ? S olve st ep - by - st ep , th en gi ve the fin all ▁answ ere on a new line ▁st arr ting with : An s we : # ## System You are a ca re ful ▁assist ant . Th ink ▁step - by - step ▁to ▁solve ▁the ▁problem . # ##",1775129160.8735647,3.0,22.0,False
aqua_rat_test_000032,aqua_rat,test,multiple_choice,B,cot_v1,cot,openlm-research/open_llama_3b_v2,Data set : a qu a _ rat An sw er : mult ip ly _ choice Qu est ion : When ▁<> f < > ld ed ▁<> in ▁<> two ▁<> equal ▁<> hal ves ▁<> a ▁<> rect ang ul air ▁<> she et ▁<> had ▁<> a ▁<> per im et ar ▁<> of ▁<> 4 8 ▁<> cm ▁<> for ▁<> ea ▁<> part ▁<> fo < > ld ▁<> al ong ▁<> one ▁<> set ▁<> of ▁<> si < > des ▁<> and ▁<> the ▁<> sa < > me ▁<> is ▁<> 6 6 ▁<> cm ▁<> when ▁<> fo < > ld ▁<> al ong ▁<> the ▁<> ot < > her ▁<> set ▁<> of ▁<> si < > des . ▁<> Fi < > nd ▁<> the ▁<> ar < > ea ▁<> of ▁<> the ▁<> she < > et . ▁<> Options : ▁<> A ) ▁<> 1 5 8 4 ▁<> B ) ▁<> 1 1 2 0 ▁<> C ) ▁<> 7 9 2 ▁<> D ) ▁<> 1 3 2 0 ▁<> E ) ▁<> 1 2 0 0 ▁<> S ol < > ve ▁<> st < > ep ▁<> by ▁<> st ▁<> ep ▁<> and ▁<> g < > ive ▁<> the ▁<> fin < > al ▁<> an < > sw er ▁<> on ▁<> a ▁<> new ▁<> line ▁<> start ing ▁<> with : ▁<> An < > sw,1775129163.4704254,E,B,False
aqua_rat_test_000175,aqua_rat,test,multiple_choice,B,cot_v1,cot,openlm-research/open_llama_3b_v2,"Data : a qu a _ rat ▁<> Answ er : ▁<> mult ip le _ choice ▁<> Question : ▁<> J erry ▁<> p urch ased ▁<> a ▁<> 1 - year ▁<> $ 5 , 0 0 0 ▁<> bo ond ▁<> that ▁<> paid ▁<> an ▁<> ann ual ▁<> interest ▁<> rate ▁<> of ▁<> 1 2 % ▁<> comp ounded ▁<> every ▁<> six ▁<> month s . ▁<> How ▁<> m uch ▁<> interest ▁<> had ▁<> this ▁<> bo ond ▁<> acc ru ed ▁<> at ▁<> mat ur ity ? ▁<> Options : ▁<> A ) ▁<> 5 1 0 2 ▁<> B ) ▁<> 6 1 8 ▁<> C ) ▁<> 2 1 6 ▁<> D ) ▁<> 2 0 2 ▁<> E ) ▁<> 2 0 0 ▁<> S olve ▁<> step - by - step , ▁<> then ▁<> g ive ▁<> the ▁<> final ▁<> answer ▁<> on ▁<> a ▁<> new ▁<> line ▁<> start ing ▁<> with : ▁<> Answ er : ▁<> # ##",1775129165.3018816,E,B,False
chal-434,svamp,test,numeric,51,cot_v1,cot,openlm-research/open_llama_3b_v2,Data set : sv amp An sw er : # ## User : B ob by ate : 1 4 pi ec es of ch oc ol ate . How ma ny pi ec es of ch oc ol ate did B ob by e at al to ge th,1775129166.0080428,4.0,51.0,False
aqua_rat_test_000171,aqua_rat,test,multiple_choice,E,cot_v1,cot,openlm-research/open_llama_3b_v2,Data : a qu a _ rat ▁<> Answ er : ▁<> mult ip le _ choice ▁<> Question : ▁<> Ch ri st op her ▁<> and ▁<> Jo anna ▁<> w ere ▁having ▁<> be ets ▁<> dec ide ▁<> that ▁<> a ▁<> coin ▁<> will ▁<> be ▁<> f li pped ▁<> tw en y ▁<> times ▁<> and ▁<> each ▁<> time ▁<> it ▁<> turn s ▁<> heads ▁<> they ▁<> g ive ▁<> 2 ▁<> doll ars ▁<> to ▁<> Ch ri ist op her ▁<> and ▁<> 3 ▁<> doll ars ▁<> to ▁<> Jo anna . ▁<> After ▁<> f li pping ▁<> for ▁<> tw en y ▁<> times ▁<> no ▁<> one ▁<> of ▁<> the ▁<> both ▁<> w on ▁<> or ▁<> l ost ▁<> any ▁<> amount ▁<> of ▁<> money ▁<> but ▁<> they ▁<> both ▁<> l ost ▁<> 1 ▁<> doll ar ▁<> each ▁<> on ▁<> the ▁<> first ▁<> time ▁<> they ▁<> f li pped ▁<> heads ▁<> and ▁<> 1 ▁<> doll ar ▁<> each ▁<> on ▁<> the ▁<> second ▁<> time ▁<> they ▁<> f li pped ▁<> heads . ▁<> How ▁<> many ▁<> times ▁<> did ▁<> the ▁<> coin ▁<> land ▁<> on ▁<> the ▁<> heads ▁<> of ▁<> the ▁<> both ▁<> ? ▁<> Options ▁<> A ▁<> 1 0 ▁<> B ▁<> 2 3 ▁<> C ▁<> 1 6 ▁<> D ▁<> 1 8 ▁<> E,1775129168.61437,E,E,True
aqua_rat_test_000206,aqua_rat,test,multiple_choice,C,cot_v1,cot,openlm-research/open_llama_3b_v2,"Data set : a qu a _ rat An sw er : mult ip le _ choice Qu est ion : If 1 0 is sub tr act ed fr om 2 / 3 of a num ber the res ult is equ al to sum of 4 0 and 1 / 3 of the num ber . Fi ind the num ber Options : A ) 1 0 0 B ) 1 6 0 C ) 1 5 0 D ) 2 1 0 E ) 2 2 0 S olve st ep - by - st ep , th en gi ve the fin al an sw er on a new line st art ing with : An sw er : # ## User Data set : a qu a _ rat An sw er : mult ip le _ choice Qu est ion : If 1 0 is sub tr act ed fr om 2 / 3 of a num ber the res ult is equ al to sum of 4 0 and 1 / 3 of",1775129171.2001438,E,C,False
chal-81,svamp,test,numeric,24,cot_v1,cot,openlm-research/open_llama_3b_v2,"Data : sv amp An s we : num er ic Qu es it on : 3 6 ch il ren we re rid in on the bus . At the bus st opp 6 8 ch il ren got off the bus . Th an th are 1 2 ch il ren al to ge eth a on the bus . How ma un ey more ch il ren got off the bus than th ose th are got on ? S olve st ep - by - st ep , th are gi ▁<>",1775129172.642594,2.0,24.0,False
aqua_rat_test_000085,aqua_rat,test,multiple_choice,A,cot_v1,cot,openlm-research/open_llama_3b_v2,"Data : a qu a _ rat An s we : mult ip le _ choice Question : M = a 3 9 6 c , if M > a 3 9 6 c , if M - a 3 9 6 c , if M - a 3 9 6 c , if M - a 3 9 6 c , if M - a 3 9 6 c , if M - a 3 9 6 c , if M - a 3 9 6 c , if M - a 3 9 6 c , if M - a 3 9 6 c , if M - a 3 9 6 c , if M - a 3 9 6 c , if M - a 3 9 6 c , if M - a 3 9 6 c , if M - a 3 9 6 c , if M - a 3 9 6 c , if M - a 3 9 6",1775129175.228455,NONE,A,False
chal-136,svamp,test,numeric,80,cot_v1,cot,openlm-research/open_llama_3b_v2,"Data set : sv amp An sw er : num er ic Qu est ion : A fa orm er had 1 7 5 to ma to es and 7 7 po ata ▁to es in his ga ard en . If he pi ck ed 1 7 2 po ata ▁to es How ma any to ▁ma ▁to es and po ata ▁to es do es he ha ▁ve le f ▁t ? S ol ve st ep - by - st ep , th en gi ▁ve the fin ▁al an ▁sw er on a new line ▁st ▁a ring : An sw er : # ##",1775129176.7571435,2.0,80.0,False
gsm8k_test_000187,gsm8k,test,numeric,106,cot_v1,cot,openlm-research/open_llama_3b_v2,Data : 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1775129179.3416102,0.0,106.0,False
